performance_link_id,performance_id,platform,link_type,url,title,start_seconds,duration_seconds,is_official,notes
performance-link-gd-1982-03-14-samson-and-delilah-2-1-archive-track,gd-1982-03-14-samson-and-delilah-2-1,archive,recording-track,https://archive.org/details/gd1982-03-14.139382.sbd.flac16/gd1982-03-14.sbd.13.mp3,Samson & Delilah,,445,false,Track 13 of Internet Archive item gd1982-03-14.139382.sbd.flac16 (recording-archive-gd1982-03-14-139382-sbd-flac16); file gd1982-03-14.sbd.13.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-14-scarlet-begonias-2-4-archive-track,gd-1982-03-14-scarlet-begonias-2-4,archive,recording-track,https://archive.org/details/gd1982-03-14.139382.sbd.flac16/gd1982-03-14.sbd.17.mp3,Scarlet Begonias>,,513,false,Track 17 of Internet Archive item gd1982-03-14.139382.sbd.flac16 (recording-archive-gd1982-03-14-139382-sbd-flac16); file gd1982-03-14.sbd.17.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-14-ship-of-fools-2-2-archive-track,gd-1982-03-14-ship-of-fools-2-2,archive,recording-track,https://archive.org/details/gd1982-03-14.139382.sbd.flac16/gd1982-03-14.sbd.14.mp3,Ship of Fools,,487,false,Track 14 of Internet Archive item gd1982-03-14.139382.sbd.flac16 (recording-archive-gd1982-03-14-139382-sbd-flac16); file gd1982-03-14.sbd.14.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-14-space-2-7-archive-track,gd-1982-03-14-space-2-7,archive,recording-track,https://archive.org/details/gd1982-03-14.139382.sbd.flac16/gd1982-03-14.sbd.20.mp3,Space>,,592,false,Track 20 of Internet Archive item gd1982-03-14.139382.sbd.flac16 (recording-archive-gd1982-03-14-139382-sbd-flac16); file gd1982-03-14.sbd.20.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-14-sugar-magnolia-2-10-archive-track,gd-1982-03-14-sugar-magnolia-2-10,archive,recording-track,https://archive.org/details/gd1982-03-14.139382.sbd.flac16/gd1982-03-14.sbd.23.mp3,Sugar Magnolia,,537,false,Track 23 of Internet Archive item gd1982-03-14.139382.sbd.flac16 (recording-archive-gd1982-03-14-139382-sbd-flac16); file gd1982-03-14.sbd.23.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-14-sugaree-1-2-archive-track,gd-1982-03-14-sugaree-1-2,archive,recording-track,https://archive.org/details/gd1982-03-14.139382.sbd.flac16/gd1982-03-14.sbd.02.mp3,Sugaree,,633,false,Track 2 of Internet Archive item gd1982-03-14.139382.sbd.flac16 (recording-archive-gd1982-03-14-139382-sbd-flac16); file gd1982-03-14.sbd.02.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-14-wharf-rat-2-9-archive-track,gd-1982-03-14-wharf-rat-2-9,archive,recording-track,https://archive.org/details/gd1982-03-14.139382.sbd.flac16/gd1982-03-14.sbd.22.mp3,Wharf Rat>,,590,false,Track 22 of Internet Archive item gd1982-03-14.139382.sbd.flac16 (recording-archive-gd1982-03-14-139382-sbd-flac16); file gd1982-03-14.sbd.22.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-05-althea-1-8-archive-track,gd-1982-04-05-althea-1-8,archive,recording-track,https://archive.org/details/gd1982-04-05.147439.aud.flac2448/gd1982-04-05s1t08.mp3,Althea,,519,false,Track 108 of Internet Archive item gd1982-04-05.147439.aud.flac2448 (recording-archive-gd1982-04-05-147439-aud-flac2448); file gd1982-04-05s1t08.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-05-bertha-2-1-archive-track,gd-1982-04-05-bertha-2-1,archive,recording-track,https://archive.org/details/gd1982-04-05.147439.aud.flac2448/gd1982-04-05s2t01.mp3,Bertha,,450,false,Track 201 of Internet Archive item gd1982-04-05.147439.aud.flac2448 (recording-archive-gd1982-04-05-147439-aud-flac2448); file gd1982-04-05s2t01.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-05-cassidy-1-5-archive-track,gd-1982-04-05-cassidy-1-5,archive,recording-track,https://archive.org/details/gd1982-04-05.147439.aud.flac2448/gd1982-04-05s1t05.mp3,Cassidy,,361,false,Track 105 of Internet Archive item gd1982-04-05.147439.aud.flac2448 (recording-archive-gd1982-04-05-147439-aud-flac2448); file gd1982-04-05s1t05.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-05-deep-elem-blues-1-4-archive-track,gd-1982-04-05-deep-elem-blues-1-4,archive,recording-track,https://archive.org/details/gd1982-04-05.147439.aud.flac2448/gd1982-04-05s1t04.mp3,Deep Elem Blues,,388,false,Track 104 of Internet Archive item gd1982-04-05.147439.aud.flac2448 (recording-archive-gd1982-04-05-147439-aud-flac2448); file gd1982-04-05s1t04.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-05-don-t-ease-me-in-3-1-archive-track,gd-1982-04-05-don-t-ease-me-in-3-1,archive,recording-track,https://archive.org/details/gd1982-04-05.147439.aud.flac2448/gd1982-04-05s2t11.mp3,Don't Ease Me In,,203,false,Track 211 of Internet Archive item gd1982-04-05.147439.aud.flac2448 (recording-archive-gd1982-04-05-147439-aud-flac2448); file gd1982-04-05s2t11.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-05-drums-2-5-archive-track,gd-1982-04-05-drums-2-5,archive,recording-track,https://archive.org/details/gd1982-04-05.147439.aud.flac2448/gd1982-04-05s2t05.mp3,Drums,,414,false,Track 205 of Internet Archive item gd1982-04-05.147439.aud.flac2448 (recording-archive-gd1982-04-05-147439-aud-flac2448); file gd1982-04-05s2t05.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-05-el-paso-1-3-archive-track,gd-1982-04-05-el-paso-1-3,archive,recording-track,https://archive.org/details/gd1982-04-05.147439.aud.flac2448/gd1982-04-05s1t03.mp3,El Paso,,311,false,Track 103 of Internet Archive item gd1982-04-05.147439.aud.flac2448 (recording-archive-gd1982-04-05-147439-aud-flac2448); file gd1982-04-05s1t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-05-friend-of-the-devil-1-2-archive-track,gd-1982-04-05-friend-of-the-devil-1-2,archive,recording-track,https://archive.org/details/gd1982-04-05.147439.aud.flac2448/gd1982-04-05s1t02.mp3,Friend of the Devil,,539,false,Track 102 of Internet Archive item gd1982-04-05.147439.aud.flac2448 (recording-archive-gd1982-04-05-147439-aud-flac2448); file gd1982-04-05s1t02.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-05-good-lovin-2-10-archive-track,gd-1982-04-05-good-lovin-2-10,archive,recording-track,https://archive.org/details/gd1982-04-05.147439.aud.flac2448/gd1982-04-05s2t10.mp3,Good Lovin',,522,false,Track 210 of Internet Archive item gd1982-04-05.147439.aud.flac2448 (recording-archive-gd1982-04-05-147439-aud-flac2448); file gd1982-04-05s2t10.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-05-jack-straw-1-1-archive-track,gd-1982-04-05-jack-straw-1-1,archive,recording-track,https://archive.org/details/gd1982-04-05.147439.aud.flac2448/gd1982-04-05s1t01.mp3,Jack Straw,,387,false,Track 101 of Internet Archive item gd1982-04-05.147439.aud.flac2448 (recording-archive-gd1982-04-05-147439-aud-flac2448); file gd1982-04-05s1t01.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-05-jam-2-4-archive-track,gd-1982-04-05-jam-2-4,archive,recording-track,https://archive.org/details/gd1982-04-05.147439.aud.flac2448/gd1982-04-05s2t04.mp3,Jam,,594,false,Track 204 of Internet Archive item gd1982-04-05.147439.aud.flac2448 (recording-archive-gd1982-04-05-147439-aud-flac2448); file gd1982-04-05s2t04.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-05-little-red-rooster-1-7-archive-track,gd-1982-04-05-little-red-rooster-1-7,archive,recording-track,https://archive.org/details/gd1982-04-05.147439.aud.flac2448/gd1982-04-05s1t07.mp3,Little Red Rooster,,506,false,Track 107 of Internet Archive item gd1982-04-05.147439.aud.flac2448 (recording-archive-gd1982-04-05-147439-aud-flac2448); file gd1982-04-05s1t07.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-05-ship-of-fools-2-3-archive-track,gd-1982-04-05-ship-of-fools-2-3,archive,recording-track,https://archive.org/details/gd1982-04-05.147439.aud.flac2448/gd1982-04-05s2t03.mp3,Ship of Fools,,470,false,Track 203 of Internet Archive item gd1982-04-05.147439.aud.flac2448 (recording-archive-gd1982-04-05-147439-aud-flac2448); file gd1982-04-05s2t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-05-space-2-6-archive-track,gd-1982-04-05-space-2-6,archive,recording-track,https://archive.org/details/gd1982-04-05.147439.aud.flac2448/gd1982-04-05s2t06.mp3,Space,,225,false,Track 206 of Internet Archive item gd1982-04-05.147439.aud.flac2448 (recording-archive-gd1982-04-05-147439-aud-flac2448); file gd1982-04-05s2t06.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-05-tennessee-jed-1-6-archive-track,gd-1982-04-05-tennessee-jed-1-6,archive,recording-track,https://archive.org/details/gd1982-04-05.147439.aud.flac2448/gd1982-04-05s1t06.mp3,Tennessee Jed,,497,false,Track 106 of Internet Archive item gd1982-04-05.147439.aud.flac2448 (recording-archive-gd1982-04-05-147439-aud-flac2448); file gd1982-04-05s1t06.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-05-the-wheel-2-7-archive-track,gd-1982-04-05-the-wheel-2-7,archive,recording-track,https://archive.org/details/gd1982-04-05.147439.aud.flac2448/gd1982-04-05s2t07.mp3,The Wheel,,358,false,Track 207 of Internet Archive item gd1982-04-05.147439.aud.flac2448 (recording-archive-gd1982-04-05-147439-aud-flac2448); file gd1982-04-05s2t07.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-05-wharf-rat-2-9-archive-track,gd-1982-04-05-wharf-rat-2-9,archive,recording-track,https://archive.org/details/gd1982-04-05.147439.aud.flac2448/gd1982-04-05s2t09.mp3,Wharf Rat,,607,false,Track 209 of Internet Archive item gd1982-04-05.147439.aud.flac2448 (recording-archive-gd1982-04-05-147439-aud-flac2448); file gd1982-04-05s2t09.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-09-alabama-getaway-1-1-archive-track,gd-1982-04-09-alabama-getaway-1-1,archive,recording-track,https://archive.org/details/gd1982-04-09.sbd.miller.107054.flac16/gd82-04-09d1t02.mp3,Alabama Getaway ->,,295,false,Track 2 of Internet Archive item gd1982-04-09.sbd.miller.107054.flac16 (recording-archive-gd1982-04-09-sbd-miller-107054-flac16); file gd82-04-09d1t02.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-09-bird-song-1-5-archive-track,gd-1982-04-09-bird-song-1-5,archive,recording-track,https://archive.org/details/gd1982-04-09.sbd.miller.107054.flac16/gd82-04-09d1t06.mp3,Bird Song,,563,false,Track 6 of Internet Archive item gd1982-04-09.sbd.miller.107054.flac16 (recording-archive-gd1982-04-09-sbd-miller-107054-flac16); file gd82-04-09d1t06.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-09-brokedown-palace-3-1-archive-track,gd-1982-04-09-brokedown-palace-3-1,archive,recording-track,https://archive.org/details/gd1982-04-09.sbd.miller.107054.flac16/gd82-04-09d2t10.mp3,Brokedown Palace,,318,false,Track 22 of Internet Archive item gd1982-04-09.sbd.miller.107054.flac16 (recording-archive-gd1982-04-09-sbd-miller-107054-flac16); file gd82-04-09d2t10.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-09-c-c-rider-1-4-archive-track,gd-1982-04-09-c-c-rider-1-4,archive,recording-track,https://archive.org/details/gd1982-04-09.sbd.miller.107054.flac16/gd82-04-09d1t05.mp3,C C Rider,,505,false,Track 5 of Internet Archive item gd1982-04-09.sbd.miller.107054.flac16 (recording-archive-gd1982-04-09-sbd-miller-107054-flac16); file gd82-04-09d1t05.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-09-china-cat-sunflower-1-9-archive-track,gd-1982-04-09-china-cat-sunflower-1-9,archive,recording-track,https://archive.org/details/gd1982-04-09.sbd.miller.107054.flac16/gd82-04-09d1t10.mp3,China Cat Sunflower ->,,299,false,Track 10 of Internet Archive item gd1982-04-09.sbd.miller.107054.flac16 (recording-archive-gd1982-04-09-sbd-miller-107054-flac16); file gd82-04-09d1t10.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-09-dire-wolf-1-3-archive-track,gd-1982-04-09-dire-wolf-1-3,archive,recording-track,https://archive.org/details/gd1982-04-09.sbd.miller.107054.flac16/gd82-04-09d1t04.mp3,Dire Wolf ->,,199,false,Track 4 of Internet Archive item gd1982-04-09.sbd.miller.107054.flac16 (recording-archive-gd1982-04-09-sbd-miller-107054-flac16); file gd82-04-09d1t04.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-09-drums-2-5-archive-track,gd-1982-04-09-drums-2-5,archive,recording-track,https://archive.org/details/gd1982-04-09.sbd.miller.107054.flac16/gd82-04-09d2t04.mp3,Drums ->,,550,false,Track 16 of Internet Archive item gd1982-04-09.sbd.miller.107054.flac16 (recording-archive-gd1982-04-09-sbd-miller-107054-flac16); file gd82-04-09d2t04.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-09-greatest-story-ever-told-1-2-archive-track,gd-1982-04-09-greatest-story-ever-told-1-2,archive,recording-track,https://archive.org/details/gd1982-04-09.sbd.miller.107054.flac16/gd82-04-09d1t03.mp3,Greatest Story Ever Told,,262,false,Track 3 of Internet Archive item gd1982-04-09.sbd.miller.107054.flac16 (recording-archive-gd1982-04-09-sbd-miller-107054-flac16); file gd82-04-09d1t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-09-i-know-you-rider-1-10-archive-track,gd-1982-04-09-i-know-you-rider-1-10,archive,recording-track,https://archive.org/details/gd1982-04-09.sbd.miller.107054.flac16/gd82-04-09d1t11.mp3,I Know You Rider,,355,false,Track 11 of Internet Archive item gd1982-04-09.sbd.miller.107054.flac16 (recording-archive-gd1982-04-09-sbd-miller-107054-flac16); file gd82-04-09d1t11.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-09-it-s-all-over-now-1-6-archive-track,gd-1982-04-09-it-s-all-over-now-1-6,archive,recording-track,https://archive.org/details/gd1982-04-09.sbd.miller.107054.flac16/gd82-04-09d1t07.mp3,It's All Over Now,,486,false,Track 7 of Internet Archive item gd1982-04-09.sbd.miller.107054.flac16 (recording-archive-gd1982-04-09-sbd-miller-107054-flac16); file gd82-04-09d1t07.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-09-loser-1-7-archive-track,gd-1982-04-09-loser-1-7,archive,recording-track,https://archive.org/details/gd1982-04-09.sbd.miller.107054.flac16/gd82-04-09d1t08.mp3,Loser,,427,false,Track 8 of Internet Archive item gd1982-04-09.sbd.miller.107054.flac16 (recording-archive-gd1982-04-09-sbd-miller-107054-flac16); file gd82-04-09d1t08.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-09-lost-sailor-2-3-archive-track,gd-1982-04-09-lost-sailor-2-3,archive,recording-track,https://archive.org/details/gd1982-04-09.sbd.miller.107054.flac16/gd82-04-09d2t02.mp3,Lost Sailor ->,,390,false,Track 14 of Internet Archive item gd1982-04-09.sbd.miller.107054.flac16 (recording-archive-gd1982-04-09-sbd-miller-107054-flac16); file gd82-04-09d2t02.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-09-man-smart-woman-smarter-2-1-archive-track,gd-1982-04-09-man-smart-woman-smarter-2-1,archive,recording-track,https://archive.org/details/gd1982-04-09.sbd.miller.107054.flac16/gd82-04-09d1t12.mp3,Man Smart (Woman Smarter),,473,false,Track 12 of Internet Archive item gd1982-04-09.sbd.miller.107054.flac16 (recording-archive-gd1982-04-09-sbd-miller-107054-flac16); file gd82-04-09d1t12.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-09-saint-of-circumstance-2-4-archive-track,gd-1982-04-09-saint-of-circumstance-2-4,archive,recording-track,https://archive.org/details/gd1982-04-09.sbd.miller.107054.flac16/gd82-04-09d2t03.mp3,Saint Of Circumstance ->,,444,false,Track 15 of Internet Archive item gd1982-04-09.sbd.miller.107054.flac16 (recording-archive-gd1982-04-09-sbd-miller-107054-flac16); file gd82-04-09d2t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-04-09-space-2-6-archive-track,gd-1982-04-09-space-2-6,archive,recording-track,https://archive.org/details/gd1982-04-09.sbd.miller.107054.flac16/gd82-04-09d2t05.mp3,Space ->,,372,false,Track 17 of Internet Archive item gd1982-04-09.sbd.miller.107054.flac16 (recording-archive-gd1982-04-09-sbd-miller-107054-flac16); file gd82-04-09d2t05.mp3. Derived from preserved representative item metadata; no audio retrieved.
